Location,Geo_ID,Total_Collisions,Cyclists_Collisions,Pedestrian_collisions,X,Y,Latitude,Longitude,ObjectId
SWEETNAM DR btwn ORCHARD DR & HARRY DOUGLAS DR (__3ZA2HY),__3ZA2HY,1,0,0,350728.0197,5015216.342,45.2754035236507,-75.9146339580624,167
FRANKTOWN RD @ MUNSTER RD (0005278),5278,2,0,0,350728.5458,5000781.325,45.1455110878654,-75.9159581829973,168
MARCH VALLEY RD @ TERRY FOX DR (0011772),11772,2,0,0,350754.5692,5023784.006,45.3524958389571,-75.9135008987255,169
EARL GREY DR btwn ROLAND MICHENER DR & END (__3ZA1UO),__3ZA1UO,1,0,0,350754.9412,5018898.657,45.3085363139334,-75.9139496904216,170
HAZELDEAN RD @ FRINGEWOOD DR (0000073),73,2,0,0,350755.6003,5015910.436,45.2816473976482,-75.9142181908839,171
EARL GREY DR @ ROLAND MICHENER DR (0011836),11836,3,0,0,350772.6083,5018945.459,45.3089562945351,-75.9137200571147,172
FLEWELLYN RD btwn BLACK'S SIDE RD & RIDINGVIEW CRES (__3ZAZIC),__3ZAZIC,1,0,0,350796.267,5010203.563,45.2302922989374,-75.9142280670343,173
LIARD ST @ STITTSVILLE MAIN ST (0000079),79,1,0,0,350796.5862,5012712.417,45.2528678814612,-75.9139919620052,174
DALEWOOD CRES btwn HEATHROW PRIV & WEST RIDGE DR (__6R1U2W),__6R1U2W,1,0,0,350797.5256,5011557.575,45.2424761325861,-75.914086840329,175
HWY 417 TERRYFO IC140R61 @ TERRY FOX DR (0011777),11777,7,0,0,350809.602,5018709.466,45.3068303440947,-75.9132702171572,176
CRESSWELL CRT btwn ECKERSON AVE & END (__6R1U13),__6R1U13,1,0,0,350812.6018,5011372.168,45.2408067860768,-75.9139119649084,177
SILVER SEVEN RD btwn FRANK NIGHBOR PL & 280 N OF PALLADIUM DR/COSTCO S (__3ZAZH2A),__3ZAZH2A,1,0,0,350813.0989,5018158.475,45.3018721481196,-75.9132767724899,178
HUNTMAR DR btwn CORIOLIS CRT & HAZELDEAN RD (__5UA3M7),__5UA3M7,3,0,0,350826.5393,5016206.922,45.2843106282968,-75.9132865019955,179
KNUDSON DR btwn GOULDING CRES & WESLOCK WAY (__3ZA5J6),__3ZA5J6,1,0,0,350827.5831,5020721.925,45.3249377817672,-75.9128539467037,180
TERRY FOX DR btwn HWY417 IC140 RAMP61 & HWY417 IC140 RAMP16 (__3ZA2XO),__3ZA2XO,2,0,0,350852.7991,5018660.215,45.306384339375,-75.9127239586843,181
ELM CRES S @ STITTSVILLE MAIN ST (0000071),71,2,0,0,350869.592,5012632.409,45.2521431652836,-75.913069314582,182
MARCH VALLEY RD btwn TERRY FOX DR & TO BE DETERMINED (__4BPEHM),__4BPEHM,1,0,0,350876.475,5023998.012,45.3544135067065,-75.9119252037369,183
STITTSVILLE MAIN ST @ WEST RIDGE DR/PARADE DR (0014816),14816,1,0,0,350901.81,5011480.05,45.241771711905,-75.9127657299145,184
STITTSVILLE MAIN ST btwn ETTA ST & EAST HEALEY AVE (__3ZA1PZ),__3ZA1PZ,1,0,0,350902.8109,5011446.558,45.2414702729312,-75.9127560861374,185
CARLING AVE/STATION RD @ MARCH RD (0002681),2681,7,0,0,350907.6168,5022246.508,45.3386510717763,-75.9116910424226,186
TERRY FOX DR btwn HWY417 IC140 RAMP16 & HWY417 IC140 RAMP35 (__3ZA3DR),__3ZA3DR,1,0,0,350931.6918,5018569.775,45.3055653588794,-75.9117263713837,187
FERNBANK RD @ STITTSVILLE MAIN ST (0000084),84,4,0,0,350934.5888,5012161.404,45.2479006362097,-75.9122850058713,188
HAZELDEAN RD @ HUNTMAR DR/IBER RD (0000075),75,14,0,0,350942.5979,5016079.432,45.2831558256356,-75.9118190028805,189
ABBOTT ST @ MOSS HILL TR (0000054),54,1,0,0,350943.5877,5013955.427,45.2640432871794,-75.9120037913374,190
HWY417 IC140 RAMP16 btwn TERRY FOX DR & HIGHWAY 417 (__3ZAY6R),__3ZAY6R,1,0,0,350947.7698,5018774.11,45.3074029633737,-75.9115023294287,191
BRIGADE AVE @ STITTSVILLE MAIN ST (0000078),78,1,0,0,350950.5905,5012496.406,45.2509140547058,-75.9120500684248,192
KANATA AVE @ EARL GREY DR (0012608),12608,3,0,0,350951.7542,5019284.656,45.3119967275276,-75.911403972828,193
SILVER SEVEN RD btwn 280 N OF PALLADIUM DR/COSTCO SC & PALLADIUM DR (__3ZAZH2B),__3ZAZH2B,2,0,0,350958.0997,5017991.454,45.300359734737,-75.9114434831897,194
ROLAND MICHENER DR @ TRANSITWAY - KANATA CENTRUM (0015560),15560,2,0,0,350959.606,5018921.466,45.3087281336271,-75.9113376719635,195
ProposedFARRAR RD @ LEGGET DR W (0011780),11780,1,0,0,350964.9838,5022605.082,45.3418738240053,-75.9109256504871,196
CARIBOU AVE btwn EVELYN ST & CARLETON CATHCART ST (__3ZA1P2),__3ZA1P2,1,0,0,351004.1479,5013352.53,45.2586142414919,-75.911288199369,197
FRINGEWOOD DR btwn LAZY NOL CRT & WOODWIND CRES (__3ZACMB),__3ZACMB,1,0,0,351004.9296,5015500.821,45.2779452123598,-75.9110783682214,198
MARCH RD btwn CARLING AVE/STATION RD & 280 S OF CARLING AVE/STATION RD (__3ZA42DA),__3ZA42DA,3,0,0,351012.7409,5022130.204,45.3375976269742,-75.9103606476281,199
RANDALL JAMES DR btwn FOREST CREEK DR & KATHLEEN CRES (__3ZA57O),__3ZA57O,1,0,0,351017.1954,5014683.693,45.2705916302673,-75.9109981059226,200
PALLADIUM DR @ SILVER SEVEN RD (0011839),11839,10,1,0,351051.6077,5017887.447,45.2994177011821,-75.9102609394196,201
EDENVALE DR btwn KETTLEBY ST & BISHOPS MILLS WAY (__3ZADHI),__3ZADHI,1,0,0,352333.2471,5020179.757,45.3199588927353,-75.8937002043849,202
CASTLEFRANK RD @ MCCURDY DR S/TAMBLYN CRES (0002621),2621,1,0,0,352353.769,5018045.143,45.3007497547347,-75.8936433044325,203
BISHOPS MILLS DR @ EDENVALE DR (0008743),8743,1,1,0,352358.4466,5020207.541,45.3202071924915,-75.893376127937,204
EDENVALE DR btwn BISHOPS MILLS WAY & HAWKSTONE GT (__3ZA1JT),__3ZA1JT,1,0,0,352371.2481,5020224.736,45.3203610494446,-75.893211198147,205
ABBOTT ST @ LIFT LANE (0018138),18138,1,0,0,352375.8362,5015749.876,45.2800948476061,-75.8935820790018,206
TERRY FOX DR btwn 135 S OF HAZELDEAN RD/SOBEY'S SC & HALKIRK AVE (__3ZBPL2B),__3ZBPL2B,2,0,0,352402.659,5017005.278,45.291389476244,-75.893119762876,207
ABBOTT ST btwn LIFT LANE & TRIANGLE ST (e___2HWA),e___2HWA,1,0,0,352403.6325,5015777.501,45.2803415433784,-75.8932251481614,208
GOWRIE DR btwn GLENMORISTON AVE & BARRA AVE (__3ZABZ3),__3ZABZ3,1,0,0,352408.253,5017096.301,45.2922081457978,-75.8930397131915,209
EDENVALE DR btwn BIRKENDALE DR & TEESWATER ST (__3ZAZ8A),__3ZAZ8A,1,0,0,352434.6473,5020300.991,45.3210429091675,-75.8923952294243,210
BISHOPS MILLS WAY btwn EDENVALE DR & KETTLEBY ST (__3ZA1I0),__3ZA1I0,1,0,0,352450.2325,5020103.68,45.319266405169,-75.8922154263835,211
HAZELDEAN RD @ YOUNG RD (0003049),3049,2,0,0,352464.6107,5017480.448,45.2956609777123,-75.8922843275612,212
BOBOLINK RDG @ ROBERT GRANT AVE (0014790),14790,1,0,0,352491.9493,5014662.718,45.2703044242197,-75.8922065845752,213
FLEWELLYN RD btwn POPLARWOOD AVE & SHEA RD (__3ZABGI),__3ZABGI,3,0,0,352492.9018,5011715.558,45.2437848927558,-75.8924773061015,214
MARCH RD btwn HERZBERG RD & CORKSTOWN RD (__3ZA2XV),__3ZA2XV,2,0,0,352511.3396,5021220.541,45.3293119988111,-75.8913284288653,215
TERRY FOX DR @ HALKIRK AVE/WINCHESTER DR (0012574),12574,4,0,0,352511.8929,5016870.007,45.2901648649944,-75.8917402435936,216
TEESWATER ST btwn BIRKENDALE DR & EDENVALE DR (__3ZAZ8B),__3ZAZ8B,1,0,0,352515.607,5020269.954,45.3207581336126,-75.8913655949715,217
SALTER CRES @ TERON RD (0012113),12113,1,0,0,352520.6251,5020552.464,45.3232998762624,-75.8912743676328,218
OXALIS CRES btwn PONDEROSA ST & PONDEROSA ST (e___2HY0),e___2HY0,1,0,0,352529.7456,5016056.975,45.2828477756228,-75.8915908729204,219
BEAUFORT DR @ KATIMAVIK RD (0003439),3439,1,0,0,352538.6189,5019597.471,45.31470542287,-75.8911368949338,220
TAMBLYN CRES btwn DRESSLER DR & DRESSLER DR (__3ZAB34),__3ZAB34,1,0,0,352540.0431,5018276.042,45.3028148055354,-75.8912460283514,221
PENFIELD DR btwn BANTING CRES & PETRIE LANE (2) (__3ZABFB),__3ZABFB,1,0,0,352549.5349,5020954.022,45.3269112105083,-75.8908668903282,222
CAMPEAU DR @ TERON RD/COLCHESTER SQ (0009033),9033,7,0,0,352563.7225,5020467.526,45.3225326555053,-75.8907328396496,223
HAZELDEAN RD btwn YOUNG RD & CASTLEFRANK RD (__3ZA41L),__3ZA41L,1,0,0,352571.2461,5017578.611,45.2965370308518,-75.8909153652434,224
SHEARER CRES btwn STURSBERG WAY & PICKFORD DR (__3ZABCD),__3ZABCD,1,0,0,352590.9609,5018727.149,45.3068705095989,-75.8905532965529,225
CARLING AVE btwn BAYFIELD AVE & BURKE RD (__3ZA4Z2),__3ZA4Z2,1,0,0,352593.229,5022509.097,45.3409010929126,-75.8901593541527,226
CASTLEFRANK RD btwn MACNEIL CRT & HAZELDEAN RD (__3ZA1XG),__3ZA1XG,1,0,0,352614.0606,5017750.243,45.2980785054357,-75.8903529608179,227
DWYER HILL RD btwn O'NEIL RD & ROGER STEVENS DR (__3ZA429),__3ZA429,5,0,0,352620.3609,4991305.812,45.0601195944391,-75.892807126344,228
HIGHWAY 417 btwn HWY417 IC138 RAMP36 & HIGHWAY 417 (__3ZA29F),__3ZA29F,4,0,0,352639.168,5020052.958,45.3187971490792,-75.8898105668718,229
HIGHWAY 417 btwn HWY417 IC138 RAMP51 & HWY417 IC138 RAMP35 (__3ZA29E),__3ZA29E,4,0,0,352643.14,5020001.318,45.3183322108033,-75.8897648947538,230
CORKSTOWN RD @ MARCH RD (0003153),3153,1,0,0,352657.6131,5020883.486,45.32626915258,-75.8894950507641,231
CASTLEFRANK RD @ HAZELDEAN RD (0003608),3608,10,0,0,352677.8781,5017676.769,45.2974130224674,-75.8895464046268,232
FRANKTOWN RD btwn GREEN'S RD & CONLEY RD (__3ZA42O),__3ZA42O,2,0,0,352685.8972,5002496.963,45.160819220868,-75.8909048379029,233
MARCH RD btwn CORKSTOWN RD & HWY417 IC138 RAMP62 (__3ZA417),__3ZA417,1,0,0,352689.1236,5020812.982,45.3256325943992,-75.8890999230862,234
ABBOTT ST @ CRANESBILL RD/ROUNCEY RD (0018110),18110,2,0,0,352720.6724,5016063.277,45.2828914929277,-75.8891566668442,235
PICKFORD DR btwn KAKULU RD & BERTON PL (__3ZAZPG),__3ZAZPG,1,0,0,352723.1019,5018895.449,45.3083759074208,-75.8888520114505,236
CASTLEFRANK RD btwn HAZELDEAN RD & TO BE DETERMINED (__3ZA1Z2),__3ZA1Z2,1,0,0,352734.1767,5017609.041,45.2967997507381,-75.8888351729011,237
PICKFORD DR btwn STURSBERG WAY & BUJOLD CRT (__3ZABDI),__3ZABDI,1,0,0,352746.5126,5018649.931,45.306165082957,-75.8885772311898,238
TERRY FOX DR btwn HALKIRK AVE & CASTLEFRANK RD (__30IMA5),__30IMA5,3,0,0,352752.951,5016587.408,45.2876055597184,-75.8886945824111,239
ASTURCON ST @ BALIKUN HTS (0014901),14901,1,0,0,352758.4789,5015116.637,45.2743707900429,-75.8887662410966,240
CHIMO DR btwn ANIK WAY & LARSEN CRT (__3ZABDF),__3ZABDF,1,0,0,352767.7676,5019044.039,45.3097099042672,-75.888268054108,241
HAZELDEAN RD btwn CASTLEFRANK RD & 246 E OF CASTLEFRANK RD (__3ZA41NA),__3ZA41NA,2,0,0,352768.0499,5017759.318,45.2981496677919,-75.8883887743141,242
ROGER STEVENS DR btwn MONTAGUE BOUNDARY RD & MCKENNA RD (__3ZA427),__3ZA427,2,0,0,352773.0175,4987979.93,45.0301808392269,-75.8911864402963,243
FERNBANK RD btwn SHEA RD & FERNBANK RD (__3ZBNCF),__3ZBNCF,4,0,0,352776.0765,5013762.209,45.2621820556058,-75.8886728141783,244
MARCH RD btwn CAMPEAU DR/HWY 417 MARCH IC138R63 & HWY417 IC138 RAMP62 (__3ZA415),__3ZA415,4,0,0,352781.1246,5020609.48,45.3237951600625,-75.8879460941804,245
MELANIE CRES btwn SUMNER ST & MCKITRICK DR (2) (__3ZABZ5),__3ZABZ5,1,0,0,352795.2551,5017126.853,45.2924567348776,-75.8881031268704,246
PICKFORD DR btwn BUJOLD CRT & DECARLO GDN (__3ZBNDR),__3ZBNDR,1,0,0,352799.1755,5018755.428,45.3071107719707,-75.8878954858284,247
CASTLEFRANK RD btwn TO BE DETERMINED & WINCHESTER DR (__3ZAB2H),__3ZAB2H,1,0,0,352810.9165,5017469.901,45.2955424955452,-75.8878702608597,248
BOBOLINK RDG btwn ASTURCON ST & YELLOWTAIL WALK (e___2IUE),e___2IUE,1,0,0,352834.0144,5014914.027,45.2725424927818,-75.887823193486,249
CAMPEAU DR/HWY 417 MARCH IC138R63 @ MARCH RD (0009710),9710,26,0,0,352841.6249,5020476.467,45.3225941445307,-75.8871872924619,250
MARCH RD btwn CAMPEAU DR/HWY 417 MARCH IC138R63 & HWY417 IC138 RAMP36 (__33IVBV),__33IVBV,1,0,0,352846.5091,5020464.53,45.3224863987356,-75.8871261519657,251
MCELROY DR btwn SPEARMAN LANE & TO BE DETERMINED (__3ZBNEJ),__3ZBNEJ,1,0,0,352850.2551,5016700.819,45.2886194152115,-75.887443234171,252
HAZELDEAN RD @ 246 E OF CASTLEFRANK RD/FARMBOY (0011366),11366,2,0,0,352859.1176,5017840.893,45.2988774755616,-75.8872197858867,253
HWY417 IC138 RAMP35 btwn HIGHWAY 417 & EAGLESON RD (__3ZAY6O),__3ZAY6O,3,0,0,352890.7387,5020016.504,45.3184519413769,-75.8866055017706,254
HALIBURTON HGTS @ SHINNY AVE (0017462),17462,1,0,0,352904.3108,5014335.486,45.2673318117286,-75.8869833852364,255
HEWITT WAY btwn PICKFORD DR & HEWITT CRT (__3ZABC0),__3ZABC0,1,0,0,352927.175,5018523.006,45.3050106273672,-75.8862858476063,256
MARCH RD btwn HWY417 IC138 RAMP26 & EAGLESON RD (__3ZA413),__3ZA413,1,0,0,352930.9164,5020258.097,45.3206230910583,-75.8860695900506,257
HIGHWAY 417 btwn HWY417 IC138 RAMP35 & HIGHWAY 417 (__3ZA29G),__3ZA29G,1,0,0,352933.7961,5020201.106,45.3201100771007,-75.8860383991098,258
KATIMAVIK RD @ CHIMO DR E/HEARST WAY (0003437),3437,2,0,0,352959.6219,5019610.471,45.3147936505798,-75.8857664256328,259
CASTLEFRANK RD btwn WINCHESTER DR & MCKITRICK DR (__3ZAB1A),__3ZAB1A,1,0,0,352990.3178,5017399.613,45.2948977458736,-75.8855898914875,260
FLEWELLYN RD @ SHEA RD (0000398),398,5,0,0,352993.6002,5012174.405,45.2478796417914,-75.8860551902662,261
CASTLEFRANK RD @ TERRY FOX DR (0011757),11757,6,0,0,352994.009,5016304.808,45.2850461645352,-75.8856491961708,262
TAPADERO AVE btwn BALIKUN HTS & EQUINE WAY (__827GEK),__827GEK,1,0,0,352995.2336,5015222.208,45.2753045590813,-75.8857387129705,263
EAGLESON RD btwn HWY417 IC138 RAMP35 & HWY417 IC138 RAMP25 (__6KCVJG),__6KCVJG,2,0,0,352998.819,5020102.409,45.3192175204365,-75.8852186642565,264
EAGLESON RD @ HWY 417 EAGLESO IC138R51/PARK AN (0009698),9698,11,0,1,353037.1811,5020013.788,45.3184174560364,-75.8847380102544,265
CASTLEFRANK RD btwn TERRY FOX DR & CASTLE GLEN CRES (__3ZACHJ),__3ZACHJ,1,0,1,353040.34,5016339.895,45.2853587081149,-75.8850552169061,266
CARLING AVE btwn BURKE RD & DEFENSE  RESEARCH COMPLEX (__3ZA4Z6A),__3ZA4Z6A,5,0,0,353093.5817,5022820.363,45.3436676493509,-75.8837448468231,267
TERRY FOX DR btwn CASTLEFRANK RD & TRANS CANADA TRAIL (__355BDZA),__355BDZA,6,0,0,353117.4025,5016160.15,45.2837360235685,-75.8840904204591,268
HAZELDEAN RD btwn 246 E OF CASTLEFRANK RD & IRWIN GT (__3ZA41NB),__3ZA41NB,5,0,0,353122.4142,5018074.221,45.3009589542596,-75.8838400629812,269
EAGLESON RD btwn HWY417 IC138 RAMP51 & KATIMAVIK RD (__3ZA41W),__3ZA41W,4,0,0,353126.6947,5019789.978,45.3163974125233,-75.8836181716954,270
ROUNCEY RD btwn TAPADERO AVE & WESTPHALIAN AVE (e___1GET),e___1GET,2,0,0,353152.6936,5015592.771,45.278628173201,-75.8836958638939,271
BARROW CRES btwn KAKULU RD & KAKULU RD (__3ZBNDN),__3ZBNDN,2,0,0,353165.7631,5019226.998,45.3113289117043,-75.8831748624651,272
GREEN'S RD @ JOCK TR (0000030),30,1,0,0,353190.57,5001174.323,45.1488830817428,-75.884614023569,273
EAGLESON RD @ KATIMAVIK RD/TIMM DR (0011925),11925,7,0,0,353214.6241,5019565.47,45.3143711862227,-75.882518684026,274
TERRY FOX DR @ TRANS CANADA TRAIL (0011969),11969,5,0,0,353251.84,5015999.81,45.282283989632,-75.8823924793414,275
CASTLEFRANK RD btwn ABBEYHILL DR & ALDBURN PL (__3ZAB1Q),__3ZAB1Q,1,0,0,353267.6189,5017230.45,45.2933565042136,-75.88207113462,276
FALLOWFIELD RD btwn KIMINI DR & SHEA RD (__3ZA42K),__3ZA42K,2,0,0,353277.144,5010385.73,45.2317650926424,-75.8826176343797,277
IRWIN GT @ PICKFORD DR (0003959),3959,1,1,0,353281.6232,5018392.466,45.3038116244081,-75.8817789816073,278
ALDBURN PL @ ABBEYHILL DR (0003646),3646,1,0,0,353285.6237,5017353.445,45.2944620002209,-75.8818295750932,279
PICKFORD DR btwn TAPP CRT & KOFFMAN CRT (__3ZABDU),__3ZABDU,1,0,0,353332.623,5018868.464,45.3080912355397,-75.8810820792277,280
ABBEYHILL DR btwn ALDBURN PL & SHERWOOD ST (__3ZAB1B),__3ZAB1B,1,0,0,353346.261,5017459.491,45.2954120401555,-75.8810461407336,281
HIGHWAY 417 btwn HWY417 IC138 RAMP26 & HWY417 IC138 RAMP61 (__3ZA20H),__3ZA20H,2,0,0,353348.9701,5020491.046,45.3226904244004,-75.8807146117979,282
CARLING AVE @ 640 W OF RANGE RD/D.N.D. ENTRANC (0004603),4603,2,0,0,353356.1,5022978.25,45.3450702183113,-75.8803796531767,283
EAGLESON RD @ KAKULU RD (0003188),3188,3,0,0,353381.6176,5019151.469,45.3106343865515,-75.8804295624969,284
WESTPHALIAN AVE btwn ANDALUSIAN CRES/LOSINO CRES & TERRY FOX DR (e___1GE1),e___1GE1,3,0,0,353391.8995,5015703.145,45.2796048546949,-75.8806363149505,285
DESMOND AVE btwn BRACO ST & CARBROOKE ST (__3ZAB3X),__3ZAB3X,1,0,0,353404.9128,5018047.89,45.3007025333598,-75.8802407109589,286
PICKFORD DR @ SHATNER GT (0003436),3436,1,0,0,353405.6202,5018725.458,45.3067993891358,-75.8801652535785,287
HWY417 IC138 RAMP61 btwn HWY417 IC138 RAMP62 & HIGHWAY 417 (__3ZAYB2),__3ZAYB2,3,0,0,353408.0077,5020545.816,45.3231791695807,-75.8799562028133,288
HAZELDEAN RD @ CARBROOKE ST/IRWIN GATE (0003187),3187,7,0,0,353417.6215,5018265.463,45.30265942396,-75.8800573356288,289
FLEWELLYN RD btwn SHEA RD & FAULKNER TR (__3ZABGO),__3ZABGO,1,0,0,353435.3316,5012574.47,45.2514491616041,-75.8803891022806,290
EAGLESON RD btwn KAKULU RD & SHATNER GT (__3ZA41T),__3ZA41T,1,0,0,353454.1348,5018970.067,45.3089970733848,-75.8795226020624,291
TERRY FOX DR @ WESTPHALIAN AVE (0014366),14366,4,0,0,353455.23,5015759.79,45.2801101807278,-75.8798235841415,292
CARBROOKE ST btwn HAZELDEAN RD & DESMOND AVE (__3ZAB31),__3ZAB31,1,0,0,353467.2018,5018189.77,45.3019748885482,-75.8794325855066,293
EAGLESON RD @ SHATNER GT (0003688),3688,1,0,0,353528.6356,5018789.454,45.3073667147954,-75.878590321581,294
SHEA RD btwn TO BE DETERMINED & FALLOWFIELD RD (__3ZABGH),__3ZABGH,2,0,0,353533.2547,5011602.163,45.2426932709933,-75.8792369467814,295
TERRY FOX DR btwn COPE DR & TRANS CANADA TRAIL (__355BDZB),__355BDZB,3,0,0,353576.2702,5015621.612,45.278858432523,-75.8782944340444,296
EAGLESON RD btwn SHATNER GT & HAZELDEAN RD (__3ZA41R),__3ZA41R,2,0,0,353599.9435,5018606.498,45.3057154874499,-75.8776990385435,297
ABBEYHILL DR @ SURREY LANE (0003962),3962,1,0,0,353673.6163,5017965.464,45.2999422039948,-75.8768228117179,298
EAGLESON RD @ HAZELDEAN RD/ROBERTSON RD (0002715),2715,17,0,0,353673.6249,5018424.46,45.3040723481689,-75.8767774519143,299
EAGLESON RD btwn HAZELDEAN RD & 146 N OF ABBEYHILL DR/HAZELDEAN MALL S (__3ZA41OA),__3ZA41OA,4,0,0,353723.4582,5018298.258,45.3029332867905,-75.8761544849809,300
FERNBANK RD btwn LUCAS LANE & JINKINSON RD (__3ZAC5A),__3ZAC5A,1,0,0,345647.9393,5007442.437,45.2057637240999,-75.9800167072686,301
MARCH RD btwn BEARHILL RD & ROB LYTLE'S LANE (__3ZA2QA),__3ZA2QA,2,0,0,338644.1882,5018453.062,45.305214670721,-76.068419921236,302
SECOND LINE RD btwn LAHEY CRT & MARCH RD (__3ZAC41),__3ZAC41,1,0,0,345650.5309,5025794.469,45.3709024559435,-75.9784725551307,303
FIFTH LINE RD btwn GREENLAND RD & BERRY SIDE RD (__3ZAC25),__3ZAC25,1,0,0,345742.2184,5031839.979,45.425295939683,-75.9768002525606,304
DUNROBIN RD btwn LILLIAN WAY & HARWOOD LANE (__3ZBOB6),__3ZBOB6,1,0,0,345755.9193,5027699.381,45.3880371798698,-75.9769691328926,305
MCARTON RD btwn GOLDEN LINE RD & LOWE RD (__3ZACCR),__3ZACCR,1,0,0,338650.4676,5006224.566,45.1951753293831,-76.0691725708376,306
CARDEVCO RD @ CARP RD (0005697),5697,1,0,0,345928.5602,5017477.457,45.2960470538992,-75.97561432228,307
JIULIA LAKE PRIV @ HOWIE RD (0010771),10771,1,0,0,338730.7554,5015360.303,45.277380276357,-76.0675276120154,308
CARP RD btwn CARDEVCO RD & WESTHUNT RD (__3ZA3FU),__3ZA3FU,1,0,0,346007.0625,5017387.963,45.295237153339,-75.9746209031457,309
DUNROBIN RD btwn KINBURN SIDE RD & VANCES SIDE RD (__3ZA3FG),__3ZA3FG,7,0,0,339063.575,5034776.25,45.4520763306951,-76.0619393408995,310
HIGHWAY 417 btwn RAMP & HWY417 IC145 RAMP55 (__3ZA2Q1),__3ZA2Q1,1,0,0,346062.2237,5014781.765,45.2717823097637,-75.9741343517495,311
DIAMONDVIEW RD btwn DONALD B. MUNRO DR & WILLIAM HODGINS LANE (__3ZAZNV),__3ZAZNV,3,0,0,339080.5772,5021075.08,45.3287876380501,-76.0626738096666,312
CARP RD @ WESTHUNT RD (0001690),1690,1,0,0,346085.5587,5017298.46,45.2944271635242,-75.9736275907858,313
UPPER DWYER HILL RD btwn HAMILTON SIDE RD & MCARTON RD (__3ZA4E9),__3ZA4E9,1,0,0,339109.3893,5008685.034,45.2172940084308,-76.0631624429648,314
MARCH RD @ SECOND LINE RD (0008850),8850,2,0,0,346103.5896,5025327.525,45.3666742161439,-75.9727277650207,315
HIGHWAY 417 btwn HWY417 IC155 RAMP51 & HWY417 IC155 RAMP35 (__3ZAZNR),__3ZAZNR,5,0,0,339201.591,5019399.288,45.3137021801722,-76.0612464573324,316
CARP RD btwn WESTHUNT RD & RICHARDSON SIDE RD (__3ZA3FT),__3ZA3FT,1,0,0,346147.563,5017229.462,45.2938026474854,-75.9728428496327,317
ASHTON STATION RD btwn DOUGLAS SIDE RD(BECKWITH TWP) & OVERPASS RD (__3ZACC5),__3ZACC5,1,0,0,339381.214,5004469.089,45.1793429202042,-76.0599940841766,318
WESTHUNT RD btwn CARP RD & END (__3ZAZ53),__3ZAZ53,1,0,0,346162.5636,5017369.962,45.2950660368311,-75.9726398910115,319
MARCH RD btwn HWY417 IC155 RAMP51 & HWY417 IC155 RAMP35 (__3ZA1MX),__3ZA1MX,1,0,0,339442.418,5019224.68,45.3121191366404,-76.0581872801263,320
HIGHWAY 7 WB btwn HIGHWAY 417 HWY 7 RAMP 66/76 & HIGHWAY 7 HAZELDEAN IC RAMP 34 (__7JQ7KW),__7JQ7KW,3,0,0,346192.1414,5013655.727,45.2616421092341,-75.9725725323522,321
HIGHWAY 417 btwn Continuation of HIGHWAY 417 & HWY417 IC155 RAMP26 (__3ZA1M3),__3ZA1M3,2,0,0,339487.3306,5019358.492,45.3133210218607,-76.0576051355119,322
CARP RD @ RICHARDSON SIDE RD (0005759),5759,5,0,0,346209.5557,5017160.457,45.2931780637596,-75.9720582741625,323
CRAIG'S SIDE RD btwn FARMLAND RD & CARP RD (__3ZAC9Y),__3ZAC9Y,1,0,0,339623.3572,5023556.428,45.3510891207874,-76.0555749847241,324
HIGHWAY 7 btwn HWY 7 HAZELDEAN RD IC RAMP 63 & HAZELDEAN RD (__7JQ7JC),__7JQ7JC,1,0,0,346228.281,5011900.575,45.2458463478875,-75.9722583560834,325
THOMAS A. DOLAN PKWY btwn STONECREST RD & RIDGETOP RD (__3ZAC8P),__3ZAC8P,1,0,0,339730.3842,5029043.379,45.4004573505928,-76.0538210082347,326
HWY 417 MARCH IC155R61 @ MARCH RD (0005675),5675,2,0,0,339741.789,5019501.067,45.3145913609451,-76.0543498698231,327
HIGHWAY 417 btwn HWY417 IC155 RAMP35 & HWY417 IC155 RAMP25 (__3ZAZNU),__3ZAZNU,3,0,0,339857.5935,5019227.617,45.3121249608625,-76.0528922849087,328
HIGHWAY 417 btwn HWY417 IC155 RAMP26 & HWY417 IC155 RAMP61 (__3ZA1MY),__3ZA1MY,3,0,0,339924.1911,5019241.867,45.3122498609324,-76.052041946983,329
CARP RD btwn NORMA LANE & HOLLAND HILL RD (__3ZAZA2),__3ZAZA2,1,0,0,339996.469,5024177.747,45.3566613641794,-76.0507691463733,330
MARCH RD btwn HWY417 IC155 RAMP36 & DIAMONDVIEW RD (__3ZA1M1),__3ZA1M1,1,0,0,340030.463,5019768.67,45.3169849484344,-76.0506491827347,331
DUNROBIN RD @ VANCES SIDE RD (0005757),5757,1,0,0,340157.5991,5033679.611,45.4421540152215,-76.0480314590694,332
WOODKILTON RD btwn VANCES SIDE RD & THOMAS A. DOLAN PKWY (__3ZA2O1),__3ZA2O1,2,0,0,340172.4311,5031644.404,45.423839942101,-76.0479880881764,333
MARCHURST RD/RIDGETOP RD @ THOMAS A. DOLAN PKW (0006039),6039,1,0,0,340221.5813,5029534.571,45.4048525669993,-76.0475116755661,334
HIGHWAY 7 btwn OVERPASS RD & RAMP (__7JQ7LY),__7JQ7LY,2,0,0,340508.3671,5005692.049,45.1902917575284,-76.045565261138,335
